CompID,company,industry1,industry2,city,state,description,pin,revenue,founded date,website,number of founder,founder1,employee,funding round,funding status,last funding date,lastfundamt,last funding type,totfundamt,investor1,investor2,investor3,investor4,investor5,no of investor,founder2,founder3,RevGp,E-Gp,founded year,tfa,lfa,lastfundedyear,timefund,indtemp,indtemp2,index,Rank
C2144,VuNet Systems,Analytics,Information Technology,Bengaluru,Karnataka,"VuNet Systems, built an advanced Big Data Analytics product to better manage the complex IT infrastructure of enterprises.",560 100,Less than $1M,2014,www.vunetsystems.com,3,Ashwin Ramachandran,Nov-50,1,Early Stage Venture,"Nov 16, 2022","$ 50,00,000.00",Series A,"$ 50,00,000.00",Mela Ventures,Dallas Venture Capital,TVS Capital Funds,Athera Venture Partners,,4,Bharat Joshi,,G8,E-G5,2022,5000000,5000000,2014,8,625000,12500,12500,2152
C4275,Cube,Banking,FinTech,Mumbai,Maharashtra,Cube is democratising access to the world’s best investments for any global investor.,400049,Less than $1M,"Jan 23, 2016",www.bankoncube.com,1,Satyen V Kothari,Nov-50,3,Early Stage Venture,"Jun 1, 2020","$ 5,00,000.00",Series A,"$ 25,00,000.00",BEENEXT,Satyen V Kothari,Asuka Holding,,,4,,,G8,E-G5,2020,2500000,500000,2016,4,625000,12500,12500,2153
C3368,flipClass,Education,Marketplace,Bengaluru,Karnataka,flipClass is an Indian online marketplace for home and group tuitions that connects teachers to students across the country.,560008,Less than $1M,Feb-14,www.flipclass.com/,1,Vineet Dwivedi,Nov-50,2,Seed,"Mar 14, 2016","$ 10,00,000.00",Seed,"$ 12,50,000.00",Blume Ventures,LetsVenture,S.Chand & Company,Hareesh Ramanna,,4,,,G8,E-G5,2016,1250000,1000000,2014,2,625000,12500,12500,2154
C2371,Inkmonk,B2B,E-Commerce,Chennai,Tamil Nadu,Order your custom merchandise at India's largest print marketplace,600033,$1M to $10M,2013,inkmonk.com/,2,Isaac John Wesley,Nov-50,3,M&A,"Aug 25, 2017","$ 7,50,000.00",Seed,"$ 12,50,000.00",LetsVenture,Raksul,Girish Mathrubootham,Phanindra Sama,VAMM Ventures,6,Surya Sankar,,G3,E-G5,2017,1250000,750000,2013,4,312500,6250,12500,2155
C3338,MyNewCar.in,Automotive,E-Commerce,Gurgaon,Haryana,MyNewCar.in offers new cars at best price with great deals. Book a new car online or request a doorstep test drive,122017,$1M to $10M,"Mar 6, 2014",mynewcar.in,2,Jürgen Thom,Nov-50,2,—,"Dec 10, 2018","$ 10,00,000.00",Venture - Series Unknown,"$ 12,50,000.00",Conny & Co,Dr. Cornelius Boersch,Dreamz Ventures GmbH,,,3,Madhukar Manpuria,,G3,E-G5,2018,1250000,1000000,2014,4,312500,6250,12500,2156
C2188,MissMalini Entertainment,Marketing,Music,Mumbai,Maharashtra,"MissMalini Entertainment is a multi-platform new media network dedicated to Entertaining, Connecting & Empowering young Indians.",—,$1M to $10M,Feb-11,www.missmalini.com,2,Malini Agarwal,51-100,2,M&A,"Aug 28, 2018","₹ 10,40,00,000.00",Seed,"₹ 10,40,00,000.00",New Enterprise Associates,Orios Venture Partners,Rajan Anandan,Steven Lurie,,4,Nowshad Rizwanullah,,G3,E-G6,2018,1456000,1456000,2011,7,208000,6240,12480,2157
C2092,R for Rabbit,Baby,,Ahmedabad,Gujarat,R for Rabbit focuses on baby’s development and safety.,380015,$1M to $10M,2014,rforrabbit.com/,2,Kinjal Popat,01-Oct,2,Early Stage Venture,"Mar 23, 2023",—,Series B,"₹ 40,00,00,000.00",Negen Capital Services,Xponentia Capital Partners,,,,2,Kunal Popat,,G3,E-G10,2023,5600000,0,2014,9,622222.2222,6222.222222,12444.44444,2158
C882,Altus Learning,Education,Higher Education,Ahmedabad,Gujarat,Gujarat's largest school management company.,—,$1M to $10M,"Jan 1, 1995",altuslearning.org,—,,51-100,1,—,"Aug 10, 2012","$3,500,000",Venture - Series Unknown,"$3,500,000",Kaizenvest,,,,,1,,,G3,E-G6,2012,3500000,3500000,1995,17,205882.3529,6176.470587,12352.94117,2159
C409,Kraft Powercon,Energy,Energy Management,Pune,Maharashtra,"Kraft Powercon provides solutions, products, and services for industrial power supply.",—,$50M to $100M,"Jan 1, 1935",kraftpowercon.com/,2,Ranjit Jakkli,101-250,1,—,"Aug 1, 2008","₹400,000,000",Venture - Series Unknown,"₹400,000,000",SIDBI Venture Capital,,,,,1,,,G4,E-G9,2008,5600000,5600000,1935,73,76712.32877,3068.493151,12273.9726,2160
C4156,Simyog Technology,Computer,Information Technology,Bengaluru,Karnataka,Simyog Technology develops EMI/EMC simulation software for front-loading during the early design phase.,—,$1M to $10M,2017,www.simyog.com/,3,Anant Devi,01-Oct,3,Seed,"Dec 14, 2023","₹ 20,00,00,000.00",Seed,"₹ 26,30,00,000.00",Mela Ventures,Robert Bosch Engineering & Business Solutions,Ideaspring Capital,Qualcomm Semiconductor Mentorship Program,,6,Arkaprovo Das,,G3,E-G10,2023,3682000,2800000,2017,6,613666.6667,6136.666667,12273.33333,2161
C1469,QED,Education,Training,Chennai,Tamil Nadu,QED provides science education in India.,600018,$10M to $50M,2007,qedquest.com,2,Chokanath Hymavathy,51-100,1,Early Stage Venture,"Mar 24, 2014","$ 9,41,697.00",Series A,"$ 9,41,697.00",The Chennai Angels,Lok Capital,,,,2,,,G2,E-G6,2014,941697,941697,2007,7,134528.1429,4035.844287,12107.53286,2162
C2079,WedMeGood,Classifieds,E-Commerce,Gurgaon,Haryana,WedMeGood is an online web and android platform that enables its users to create plans for a wedding wedding.,1220001,Less than $1M,2014,www.wedmegood.com/,2,Anand Shahani,Nov-50,3,Early Stage Venture,"Apr 3, 2019","$ 26,00,000.00",Series A,"$ 30,07,200.00",Indian Angel Network,Alok Mittal,Orchid Asia Group Management,Abhijeet Pai,Hemant Kanakia,5,Mehak S Shahani,,G8,E-G5,2019,3007200,2600000,2014,5,601440,12028.8,12028.8,2163
C2766,India Running,Event Management,Events,Hyderabad,Andhra Pradesh,India Running is the leading online community for sports enthusiasts who want to discover and register for running and related activities.,—,Less than $1M,2012,indiarunning.com/,1,Shyam Dudaka,Nov-50,1,Seed,"Aug 15, 2012","$ 6,00,000.00",Seed,"$ 6,00,000.00",Shyam Dudaka,Parankush Somraj,Ashish Bohara,Diwaker Yeddanapudi,,4,,,G8,E-G5,2012,600000,600000,2012,1,600000,12000,12000,2164
C5183,Kenyt Technologies Pvt Ltd,Advertising,Analytics,Hyderabad,Andhra Pradesh,"Kenyt.AI builds Enterprise AI Assistants to automate customer/employee engagement, assist employees and accelerate their business.",500032,$10M to $50M,"Jun 10, 2017",www.kenyt.ai,2,Kanwaljeet Singla,51-100,2,Seed,"May 14, 2020","$ 1,50,000.00",Seed,"$ 4,00,000.00",SucSEED Venture Partners,Rajasthan Angel Innovators' Network,,,,2,Peeyush Kulshrestha,,G2,E-G6,2020,400000,150000,2017,3,133333.3333,3999.999999,12000,2165
C3246,Sunday,E-Commerce,Home Decor,Bengaluru,Karnataka,India's first sleep startup. Passionately designed mattress and other sleep products.,560043,$1M to $10M,2015,www.sundayrest.com,1,Alphonse Reddy,Nov-50,1,Seed,"Nov 23, 2015","$ 3,00,000.00",Seed,"$ 3,00,000.00",Anand Morzaria,,,,,1,,,G3,E-G5,2015,300000,300000,2015,1,300000,6000,12000,2166
C4364,Mr.Milkman,Apps,E-Commerce,Gurgaon,Haryana,Mr. Milkman is a SaaS Platform for dairies to manage operations from farm to glass.,122002,$1M to $10M,"Sep 15, 2015",milkmanapps.com/,2,Samarth Setia,Nov-50,2,M&A,"Oct 29, 2016","$ 1,50,000.00",Angel,"$ 3,00,000.00",Bimal Arya,Anil Arya,,,,3,Sanjay Setia,,G3,E-G5,2016,300000,150000,2015,1,300000,6000,12000,2167
C1366,Triotech,Financial Services,FinTech,Gurgaon,Haryana,"Triotech is a tech company that offers a range of mobile solutions, including customer value-added, payment solutions, and innovations.",122016,Less than $1M,2009,www.triotech.co.in,2,Munish Dhingra,Nov-50,1,Early Stage Venture,"Dec 19, 2014","$ 30,00,000.00",Series A,"$ 30,00,000.00",BlueHill Asset Management,,,,,1,,,G8,E-G5,2014,3000000,3000000,2009,5,600000,12000,12000,2168
C5220,moneytor,Compliance,Debt Collections,Mumbai,Maharashtra,Moneytor is making debt collection more efficient.,400001,$1M to $10M,2017,moneytor.in/,2,Anubhav Singh,Nov-50,1,Seed,"Jan 11, 2018","$ 3,00,000.00",Pre-Seed,"$ 3,00,000.00",500 Global,ISME ACE - FinTech Accelerator,,,,2,Ayush Srivastava,,G3,E-G5,2018,300000,300000,2017,1,300000,6000,12000,2169
C1333,Rozzana,Facility Management,Food and Beverage,Kolkata,West Bengal,Rozzana offers food and facility management services.,—,$1M to $10M,"Jan 1, 2009",www.rozzana.com/,2,Cecil Antony,Nov-50,1,—,"Jul 1, 2016","₹ 15,00,00,000.00",Venture - Series Unknown,"₹ 15,00,00,000.00",SEAF,,,,,1,,,G3,E-G5,2016,2100000,2100000,2009,7,300000,6000,12000,2170
C5303,Livo.ai,Artificial Intelligence (AI),Biotechnology,Hyderabad,Andhra Pradesh,"Re-envisioning blood diagnostics, making it accessible, affordable and accurate.",—,Less than $1M,"Feb 5, 2018",www.livo.ai,3,Dr. Junaid Shaik,Nov-50,1,Seed,"May 2, 2018","$ 6,00,000.00",Seed,"$ 6,00,000.00",,,,,,—,Faisal Sheikh,,G8,E-G5,2018,600000,600000,2018,1,600000,12000,12000,2171
C3411,PickMyLaundry,E-Commerce,,Gurgaon,Haryana,Pick My Laundry offers laundry and dry cleaning services.,122001,$1M to $10M,2015,pickmylaundry.in/,2,Bhupender Beniwal,Nov-50,2,Seed,"Oct 31, 2016","$ 2,00,000.00",Angel,"$ 3,00,000.00",GHV Accelerator,Kedar Lele,,,,2,Sasf Sdg,,G3,E-G5,2016,300000,200000,2015,1,300000,6000,12000,2172
C4328,GoBumpr,Automotive,E-Commerce,Mylapore,Tamil Nadu,GoBumpr is a Car Service and Bike Service Mobile App.,—,$1M to $10M,Oct-15,gobumpr.com,3,Karthik Venkateswaran,Nov-50,2,M&A,"Jul 2, 2018","$ 6,00,000.00",Seed,"$ 9,00,000.00",Keiretsu Forum,Vaidyanathan Shankar,R. Ramaraj,Gopal Mahadevan,,8,Nandha Kumar Ravi,,G3,E-G5,2018,900000,600000,2015,3,300000,6000,12000,2173
C5398,Bootstart,Coworking,Hospitality,Pune,Maharashtra,"Bootstart Co-working will support you with a modern, pleasant, and above all a favorable co-working space.",411001,Less than $1M,"Mar 24, 2017",www.bootstart.in,4,Abhiraj Kulkarni,Nov-50,2,Private Equity,"Dec 1, 2020","$ 10,00,000.00",Private Equity,"$ 18,00,000.00",,,,,,—,Atul Shinde,,G8,E-G5,2020,1800000,1000000,2017,3,600000,12000,12000,2174
C4155,Gnani.ai,Analytics,Artificial Intelligence (AI),Bengaluru,Karnataka,Conversational AI deep tech company using speech technology and NLP for automation and analytics of conversations over multiple channels,560004,Less than $1M,2016,www.gnani.ai/,2,Ananth Nagaraj,Nov-50,1,—,"Jul 10, 2019","$ 18,00,000.00",Venture - Series Unknown,"$ 18,00,000.00",,,,,,1,Ganesh Gopalan,,G8,E-G5,2019,1800000,1800000,2016,3,600000,12000,12000,2175
C3561,Parallels and Meridians,Hospitality,Tour Operator,New Delhi,Delhi,Luxury Experiential Travel Curators of Unique and Bespoke Tailor-Made Experiences,110037,Less than $1M,"Jul 7, 2015",parallels-meridians.com,1,Pankaj Thakur,Nov-50,1,Seed,"Jul 10, 2015","$ 6,00,000.00",Angel,"$ 6,00,000.00",,,,,,—,,,G8,E-G5,2015,600000,600000,2015,1,600000,12000,12000,2176
C3463,DRIVOJOY.COM,Automotive,Recreational Vehicles,Bengaluru,Karnataka,Drivojoy is a on-demand bike servicing platform,560102,$1M to $10M,Mar-15,www.drivojoy.com/,3,Aman Singhal,01-Oct,1,Seed,"Mar 23, 2016","$ 6,00,000.00",Seed,"$ 6,00,000.00",Tracxn labs,Tessellate Ventures,,,,2,Ravindra Akella,Vishwanath Kollapudi,G3,E-G10,2016,600000,600000,2015,1,600000,6000,12000,2177
C3105,LoanKuber,Data Integration,Financial Services,New Delhi,Delhi,Loan Kuber provides mortgage lending to low-income communities in order to assist them in achieving financial stability.,110001,$1M to $10M,2015,www.loankuber.com,2,Gaurav Balhara,01-Oct,3,Early Stage Venture,"Feb 16, 2023","$ 20,00,000.00",Series A,"$ 47,49,623.00",Inflection Point Ventures,LetsVenture,Sprint Vc,Accolade Partners,AngelList India,8,Saurabh Nagpal,,G3,E-G10,2023,4749623,2000000,2015,8,593702.875,5937.02875,11874.0575,2178
C1104,Basilic Fly Studio,Film,Film Production,Chennai,Tamil Nadu,"Basilic Fly Studio is an animation, and VFX production studio.",600093,$1M to $10M,2011,www.basilicflystudio.com,—,,51-100,1,Private Equity,"Sep 1, 2023","₹ 16,91,00,000.00",Private Equity,"₹ 16,91,00,000.00",Saint Capital Fund,Silver Stallion,Rajasthan Global Securities,,,3,,,G3,E-G6,2023,2367400,2367400,2011,12,197283.3333,5918.499999,11837,2179
C2405,HealthSutra,Food and Beverage,Food Processing,Hyderabad,Andhra Pradesh,Health Sutra offers a new and exciting way to healthy eating and a healthier lifestyle,500037,$1M to $10M,2013,healthsutra.in,2,Maheedhar N V,51-100,4,Seed,"Jun 28, 2019","$ 1,95,000.00",Angel,"$ 11,78,112.00",Ankur Capital,Hyderabad Angels,Harpreet Singh Tibb,,,3,Sai Krishna Popuri,,G3,E-G6,2019,1178112,195000,2013,6,196352,5890.56,11781.12,2180
C4205,Toolsvilla,AgTech,B2B,Durgapur,West Bengal,"India's leading B2B eCommerce Marketplace for Machinery, Tools & Supplies that solve operational inefficiencies in Indian SMBs.",713213,$1M to $10M,2016,www.toolsvilla.com,2,Chetan Khaitan,51-100,7,Seed,"Jan 5, 2024",—,Seed,"$ 15,70,000.00",Bread and Butter Ventures,Rick Berry,Uma Valeti,,,4,Varsha Khaitan,,G3,E-G6,2024,1570000,0,2016,8,196250,5887.5,11775,2181
C1910,Groupe Athena,Biotechnology,Medical,Mumbai,Maharashtra,Groupe Athena helps companies exporting pharmaceutical and medical products obtain FDA approval.,400002,Less than $1M,2008,groupeathena.com,—,,01-Oct,1,IPO,"Mar 3, 2010","$ 23,55,000.00",Venture - Series Unknown,"$ 23,55,000.00",,,,,,—,,,G8,E-G10,2010,2355000,2355000,2008,2,1177500,11775,11775,2182
C5126,Nanoclean,E-Commerce,Health Care,Delhi,Delhi,Nanoclean is a nanotechnology startup.,110001,$1M to $10M,2017,nanoclean.store,1,Prateek Sharma,Nov-50,1,Seed,"Feb 13, 2019","₹ 4,20,00,000.00",Seed,"₹ 4,20,00,000.00",91springboard,LetsVenture,The Chennai Angels,Al Nour,Mark V Investments,5,,,G3,E-G5,2019,588000,588000,2017,2,294000,5880,11760,2183
C2244,Gho Agro,Food and Beverage,,Chennai,Tamil Nadu,Gho Agro is a dairy company selling branded milk and milk products.,—,Less than $1M,2012,ghoagro.careersitemanager.com/,—,,01-Oct,1,Private Equity,"Jan 16, 2018","₹ 50,00,00,000.00",Private Equity,"₹ 50,00,00,000.00",ASK Pravi,,,,,1,,,G8,E-G10,2018,7000000,7000000,2012,6,1166666.667,11666.66667,11666.66667,2184
C3175,Picture TIme,Digital Entertainment,Video,New Delhi,Delhi,Operator of low-cost mobile cinema theatres in rural areas.,—,Less than $1M,2015,picturetime.in/,1,Sushil Chaudhary,01-Oct,1,Seed,"Mar 8, 2018","₹ 25,00,00,000.00",Seed,"₹ 25,00,00,000.00",Ajay Relan,,,,,1,,,G8,E-G10,2018,3500000,3500000,2015,3,1166666.667,11666.66667,11666.66667,2185
C702,Pranav Construction Systems,Civil Engineering,Construction,Badlapur,Maharashtra,Pranav Construction Systems provides construction services.,—,Less than $1M,"Jan 1, 2003",pranavinfra.com/,1,Sudesh Kumar Sahani,01-Oct,1,—,"Feb 19, 2009","₹500,000,000",Venture - Series Unknown,"₹500,000,000",Nine Rivers Capital Holdings,,,,,1,,,G8,E-G10,2009,7000000,7000000,2003,6,1166666.667,11666.66667,11666.66667,2186
C721,Gokaldas Images,Manufacturing,Sales,Bengaluru,Karnataka,Gokaldas Images is a garment manufacturing company.,—,Less than $1M,"Jan 1, 1979",www.gokaldas.com/index.htm,1,Munish Hinduja,251-500,1,—,"Jan 16, 2006","₹450,000,000",Venture - Series Unknown,"₹450,000,000",IL&FS Investment Managers,,,,,1,,,G8,E-G7,2006,6300000,6300000,1979,27,233333.3333,11666.66667,11666.66667,2187
C257,Pawar Electro Systems,Health Care,Manufacturing,Mumbai,Maharashtra,Pawar Electro Systems is a laboratory and blood banking instruments manufacturing company.,—,$1M to $10M,"Jan 1, 1997",www.pawars.org/,1,Kailash Pawar,51-100,1,—,"Jan 15, 2015","₹250,000,000",Venture - Series Unknown,"₹250,000,000",SIDBI Venture Capital,,,,,1,,,G3,E-G6,1997,3500000,3500000,2015,18,194444.4444,5833.333332,11666.66666,2188
C4145,RAS Luxury Oils,Cosmetics,Organic,Raipur,Chhattisgarh,RAS Luxury Oils provides natural and organic skincare products.,—,$1M to $10M,2017,www.rasluxuryoils.com/,1,Shubhika Jain,01-Oct,2,Seed,"Apr 11, 2023","₹ 12,30,00,000.00",Seed,"$ 34,98,714.00",Green Frontier Capital,,,,,2,,,G3,E-G10,2023,3498714,1722000,2017,6,583119,5831.19,11662.38,2189
C228,Prognosys Medical Systems,Health Care,Manufacturing,Bengaluru,Karnataka,Prognosys Medical Systems manufactures X-ray equipment.,—,$1M to $10M,"Dec 1, 2003",prognosysmedical.com/,1,Krishna Prasad Vajapeyam,51-100,2,M&A,"Feb 1, 2017","₹54,000,000",Venture - Series Unknown,"₹194,000,000",Somerset Indus Capital Partners,,,,,1,,,G3,E-G6,2003,2716000,756000,2017,14,194000,5820,11640,2190
C4028,AutoVRse,Apps,Software,Bengaluru,Karnataka,AutoVRse is a software company that build virtual and augmented Reality applications.,560078,$1M to $10M,2016,autovrse.in,—,,Nov-50,1,Seed,"Feb 20, 2024","₹ 16,60,00,000.00",Seed,"₹ 16,60,00,000.00",Deepak Kumar,Lumikai,Rajat Monga,Yash Kotak,,6,,,G3,E-G5,2024,2324000,2324000,2016,8,290500,5810,11620,2191
C1422,Snaplion,Loyalty Programs,Nightclubs,New Delhi,Delhi,Snaplion designs and creates customized Android and iPhone applications,—,$10M to $50M,2011,www.snaplion.com/,4,Aditya Kapoor,Nov-50,2,Seed,"Mar 1, 2014","$ 5,80,000.00",Seed,"$ 5,80,000.00",Blume Ventures,Indian Angel Network,SVA,Orios Venture Partners,Nihal Mehta,7,,,G2,E-G5,2014,580000,580000,2011,3,193333.3333,3866.666666,11600,2192
C5330,KidzByte,News,,Mumbai,Maharashtra,"KidzByte provides educational news and knowledge platform for kids, by kids.",400072,$1M to $10M,2018,www.kidzbyte.com/,2,Chetan D'Souza,Nov-50,1,M&A,"Apr 2, 2019","$ 2,90,000.00",Seed,"$ 2,90,000.00",Pranaya Goyal,,,,,1,Swagat Salunke,,G3,E-G5,2019,290000,290000,2018,1,290000,5800,11600,2193
C4416,Eduncle,EdTech,Education,Kota,Rajasthan,Holistic Learning Platform for Higher Education Exams,—,Less than $1M,"Feb 23, 2016",www.eduncle.com/,3,Amit Pareek,101-250,2,Seed,"Dec 31, 2021","$ 7,00,000.00",Seed,"$ 14,50,000.00",ah! Ventures,Mumbai Angels,Karekeba Ventures,,,4,Arpit Pareek,,G8,E-G9,2021,1450000,700000,2016,5,290000,11600,11600,2194
C2465,SEED Schools,Consulting,Education,Hyderabad,Andhra Pradesh,SEED Schools is a community private schools operating company.,—,$1M to $10M,"Jan 1, 2013",seedschools.in/,1,Harish Mamtani,Nov-50,1,—,"May 1, 2015","₹ 4,14,00,000.00",Venture - Series Unknown,"₹ 4,14,00,000.00",Acumen,,,,,1,,,G3,E-G5,2015,579600,579600,2013,2,289800,5796,11592,2195
C3183,Charcoal Eats,Food and Beverage,Food Delivery,Mumbai,Maharashtra,CharcoalEats FoodTech delivers Indian flavors to its patrons across the country across snack and meal times at affordable prices.,400063,$1M to $10M,2015,www.charcoaleats.com/,3,Anurag Mehrotra,Nov-50,6,—,"Aug 18, 2021","₹ 1,00,00,000.00",Venture - Series Unknown,"$ 17,36,745.00",GetVantage,Varun Dua,Lion Ventures,Amit Gupta,Devendra Rane,11,Krishnakant Thakur,Mohammed Bhol,G3,E-G5,2021,1736745,140000,2015,6,289457.5,5789.15,11578.3,2196
C2201,Skillenza,Education,Human Resources,Bengaluru,Karnataka,The optimum gap filler between required market-ready skills and the current college student skillset.,—,$1M to $10M,2012,skillenza.com,4,Prakash Kumar Tiwari,Nov-50,4,M&A,"May 8, 2019","$ 10,00,000.00",Seed,"$ 20,19,749.00",Blume Ventures,LetsVenture,Tracxn,Indian Angel Network,Keiretsu Forum,21,Prashant Koirala,,G3,E-G5,2019,2019749,1000000,2012,7,288535.5714,5770.711428,11541.42286,2197
C1319,HostBooks,Accounting,Cloud Storage,Gurgaon,Haryana,"HostBooks is an Accounting Solutions company that provides a comprehensive platform for TDS, GST, eWay Bill, Accounting, Tax, and Payroll.",122015,Less than $1M,"Nov 3, 2009",www.hostbooks.com/in,2,Biswajit Mishra,251-500,1,Early Stage Venture,"Jun 10, 2022","$ 30,00,000.00",Series A,"$ 30,00,000.00",Razorpay,,,,,1,,,G8,E-G7,2022,3000000,3000000,2009,13,230769.2308,11538.46154,11538.46154,2198
C5270,Tenxer Technologies,Cloud Computing,Electronics,Bengaluru,Karnataka,TenXer Technologies created the platform for doing IC evaluation online with just a browser.,560076,$1M to $10M,2017,tenxertech.com,1,Sridhar Joshi,01-Oct,2,—,"Dec 28, 2022","$ 28,73,999.00",Venture - Series Unknown,"$ 28,73,999.00",TiE Angels,,,,,1,,,G3,E-G10,2022,2873999,2873999,2017,5,574799.8,5747.998,11495.996,2199
C3393,MaalGaadi,Automotive,Business Travel,Indore,Madhya Pradesh,MaalGaadi is a breakthrough in load picking and delivering throughout the city boundaries with an efficient and timely live tracking.,452018,$1M to $10M,2015,maalgaadi.net,2,Anirudh Garg,Nov-50,2,Seed,"Aug 20, 2016","₹ 25,00,000.00",Angel,"$ 2,87,267.00",Swan Angel Network,Sachin Khandelwal,,,,2,Saurabh Raj,,G3,E-G5,2016,287267,35000,2015,1,287267,5745.34,11490.68,2200
